id,title,initiative,author,num_support,num_against,num_abstained,passed,documentcategory,subcategory,topic,Ciudadanos,Más País,PNV,PP,PSOE,CUP,ERC,VOX,EH Bildu,Junts,date,deepseek_7b,falcon3_7b,gemma2_9b,llama3_8b,mistral_7b
122/000271,"Proposición de Ley Orgánica de transposición de directivas europeas y otras disposiciones para la adaptación de la legislación penal al ordenamiento de la Unión Europea, y reforma de los delitos contra la integridad moral, desórdenes públicos y contrabando de armas de doble uso.","Proposición de Ley Orgánica de transposición de directivas europeas y otras disposiciones para la adaptación de la legislación penal al ordenamiento de la Unión Europea, y reforma de los delitos contra la integridad moral, desórdenes públicos y contrabando de armas de doble uso.",,1749,5582,1394,False,Función legislativa,Proyecto de ley.,,0.0,-1,0,-1,-1,0.0,1.0,-1.0,1.0,1.0,1/12/2022,1.0,-1.0,0.0,1.0,1.0
122/000271,"Proposición de Ley relativa a la defensa de la convivencia social, la neutralidad institucional y los símbolos nacionales.","Proposición de Ley del Grupo Parlamentario Popular en el Congreso, relativa a la defensa de la convivencia social, la neutralidad institucional y los símbolos nacionales.",,161,171,9,False,Función legislativa,Proyecto de ley.,,1.0,-1,-1,1,-1,-1.0,,,,,13/11/2018,1.0,-1.0,0.0,1.0,1.0
122/000274,"Proposición de Ley de modificación de la Ley 11/2002, de 6 de mayo, reguladora del Centro Nacional de Inteligencia; y de la Ley Orgánica 2/2002, de 6 de mayo, reguladora del control judicial previo del Centro Nacional de Inteligencia.","Proposición de Ley del Grupo Parlamentario Vasco (EAJ-PNV), de modificación de la Ley 11/2002, de 6 de mayo, reguladora del Centro Nacional de Inteligencia; y de la Ley Orgánica 2/2002, de 6 de mayo, reguladora del control judicial previo del Centro Nacional de Inteligencia.",,37,300,12,False,Función legislativa,Proyecto de ley.,,-1.0,1,1,-1,-1,-1.0,1.0,-1.0,1.0,1.0,13/12/2022,-1.0,0.0,0.0,1.0,1.0
122/000275,Proposición de Ley sobre bebés robados en el Estado español.,"Proposición de Ley del Grupo Parlamentario Socialista y de los Sres. Guillaumes y Bataller y la Sra. Beitialarrangoitia (Grupo Mixto), sobre bebés robados en el Estado español.",,338,0,3,True,Función legislativa,Proyecto de ley.,,1.0,1,1,1,1,1.0,,,,,20/11/2018,1.0,0.0,0.0,1.0,1.0
122/000276,"Proposición de Ley Orgánica por la que se modifica el Código Penal, para reforzar el Estado de Derecho y las instituciones del Estado.","Proposición de Ley del Grupo Parlamentario Popular en el Congreso, Orgánica por la que se modifica el Código Penal, para reforzar el Estado de Derecho y las instituciones del Estado.",,165,169,7,False,Función legislativa,Proyecto de ley.,,1.0,-1,-1,1,-1,-1.0,,,,,19/2/2019,1.0,0.0,0.0,1.0,1.0
122/000279,Proposición de Ley de Protección Integral de la Libertad Sexual y para la erradicación de las violencias sexuales.,"Proposición de Ley del Grupo Parlamentario Confederal de Unidos Podemos-En Comú Podem-En Marea, de Protección Integral de la Libertad Sexual y para la erradicación de las violencias sexuales.",,167,0,174,False,Función legislativa,Proyecto de ley.,,0.0,1,1,0,1,1.0,,,,,26/2/2019,1.0,0.0,0.0,1.0,1.0
122/000285,Proposición de Ley de modificación del delito de hurto y del delito de estafa en el Código Penal (Orgánica).,"Proposición de Ley del Grupo Parlamentario Popular en el Congreso, de modificación del delito de hurto y del delito de estafa en el Código Penal (Orgánica).",,151,173,24,False,Función legislativa,Proyecto de ley.,,1.0,1,0,1,-1,-1.0,-1.0,1.0,-1.0,-1.0,28/3/2023,1.0,0.0,0.0,1.0,1.0
122/000285,Proposición de Ley para corregir el efecto de la implantación del Sistema de Información Inmediata (SII) en la gestión del IVA.,"Proposición de Ley del Grupo Parlamentario Popular en el Congreso, para corregir el efecto de la implantación del Sistema de Información Inmediata (SII) en la gestión del IVA.",,171,89,81,True,Función legislativa,Proyecto de ley.,,1.0,1,-1,1,-1,0.0,,,,,11/12/2018,1.0,0.0,0.0,1.0,1.0
122/000286,"Proposición de Ley Orgánica relativa a la modificación de la Ley Orgánica 6/1985, de 1 de julio, del Poder Judicial, para el cambio de modelo de elección de los Vocales del Consejo General del Poder Judicial y el fortalecimiento de la independencia judicial.","Proposición de Ley del Grupo Parlamentario Popular en el Congreso, Orgánica relativa a la modificación de la Ley Orgánica 6/1985, de 1 de julio, del Poder Judicial, para el cambio de modelo de elección de los Vocales del Consejo General del Poder Judicial y el fortalecimiento de la independencia judicial.",,151,176,22,False,Función legislativa,Proyecto de ley.,,1.0,0,-1,1,-1,-1.0,-1.0,1.0,-1.0,-1.0,18/5/2023,1.0,0.0,0.0,1.0,1.0
122/000288,"Proposición de Ley por la que se modifica la Ley 5/2011, de 29 de marzo, de Economía Social.","Proposición de Ley del Grupo Parlamentario Mixto, por la que se modifica la Ley 5/2011, de 29 de marzo, de Economía Social.",,303,23,22,True,Función legislativa,Proyecto de ley.,,1.0,1,0,1,1,1.0,-1.0,1.0,-1.0,0.0,28/3/2023,1.0,0.0,0.0,1.0,1.0
122/000290,"Proposición de Ley Orgánica de reforma de la Ley Orgánica 7/2014, de 12 de noviembre, sobre intercambio de información de antecedentes penales y consideración de resoluciones judiciales penales en la Unión Europea.","Proposición de Ley del Grupo Parlamentario Vasco (EAJ-PNV), Orgánica de reforma de la Ley Orgánica 7/2014, de 12 de noviembre, sobre intercambio de información de antecedentes penales y consideración de resoluciones judiciales penales en la Unión Europea.",,85,164,92,False,Función legislativa,Proyecto de ley.,,-1.0,1,1,-1,0,1.0,,,,,18/12/2018,-1.0,0.0,0.0,1.0,1.0
122/000293,"Proposición de Ley de modificación del Real Decreto-ley 29/2021, de 21 de diciembre, por el que se adoptan medidas urgentes en el ámbito energético para el fomento de la movilidad eléctrica, el autoconsumo y el despliegue de renovables, para implementar la agilidad de los procesos de conversión de vehículos con motor de combustión en vehículos con motor de batería eléctrica o de pilas de combustible, 'retrofit'.","Proposición de Ley del Grupo Parlamentario Popular en el Congreso, de modificación del Real Decreto-ley 29/2021, de 21 de diciembre, por el que se adoptan medidas urgentes en el ámbito energético para el fomento de la movilidad eléctrica, el autoconsumo y el despliegue de renovables, para implementar la agilidad de los procesos de conversión de vehículos con motor de combustión en vehículos con motor de batería eléctrica o de pilas de combustible, ""retrofit"".",,100,162,85,False,Función legislativa,Proyecto de ley.,,1.0,1,-1,1,-1,-1.0,0.0,0.0,-1.0,0.0,9/5/2023,1.0,1.0,0.0,1.0,1.0
122/000294,"Proposición de Ley Orgánica para la modificación de la Ley Orgánica 10/1995, de 23 de noviembre, del Código Penal, en los delitos contra la libertad sexual, la Ley de Enjuiciamiento Criminal y la Ley Orgánica 5/2000, de 12 de enero, reguladora de la responsabilidad penal de los menores.","Proposición de Ley Orgánica para la modificación de la Ley Orgánica 10/1995, de 23 de noviembre, del Código Penal, en los delitos contra la libertad sexual, la Ley de Enjuiciamiento Criminal y la Ley Orgánica 5/2000, de 12 de enero, reguladora de la responsabilidad penal de los menores (antes denominada Proposición de Ley Orgánica para la modificación de la Ley Orgánica 10/1995, de 23 de noviembre, del Código Penal, en los delitos contra la libertad sexual, Ley de Enjuiciamiento Criminal y Ley Orgánica 5/2000, de 12 de enero, reguladora de la responsabilidad penal de los menores).",,1975,6687,761,False,Función legislativa,Proyecto de ley.,,-1.0,-1,-1,-1,-1,-1.0,1.0,-1.0,1.0,1.0,20/4/2023,-1.0,0.0,0.0,1.0,1.0
122/000294,"Proposición de Ley Orgánica para la modificación de la Ley Orgánica 10/1995, de 23 de noviembre, del Código Penal, en los delitos contra la libertad sexual, la Ley de Enjuiciamiento Criminal y la Ley Orgánica 5/2000, de 12 de enero, reguladora de la responsabilidad penal de los menores.","Proposición de Ley del Grupo Parlamentario Socialista, Orgánica para la modificación de la Ley Orgánica 10/1995, de 23 de noviembre, del Código Penal, en los delitos contra la libertad sexual, Ley de Enjuiciamiento Criminal y Ley Orgánica 5/2000, de 12 de enero, reguladora de la responsabilidad penal de los menores.",,230,56,62,True,Función legislativa,Proyecto de ley.,,1.0,1,1,1,1,-1.0,-1.0,0.0,-1.0,0.0,7/3/2023,1.0,0.0,0.0,1.0,1.0
122/000301,"Proposición de Ley de modificación de la Ley 39/1995, de 19 de diciembre, de Organización del Centro de Investigaciones Sociológicas, para reforzar su independencia.","Proposición de Ley del Grupo Parlamentario Popular en el Congreso, de modificación de la Ley 39/1995, de 19 de diciembre, de Organización del Centro de Investigaciones Sociológicas, para reforzar su independencia.",,155,187,7,False,Función legislativa,Proyecto de ley.,,1.0,1,-1,1,-1,-1.0,-1.0,1.0,-1.0,-1.0,18/4/2023,1.0,-1.0,0.0,1.0,1.0
122/000304,Proposición de Ley de medidas urgentes de protección de consumidores en materia de cláusulas suelo.,"Proposición de Ley del Grupo Parlamentario de Esquerra Republicana, de medidas urgentes de protección de consumidores en materia de cláusulas suelo.",,83,160,98,False,Función legislativa,Proyecto de ley.,,-1.0,1,0,-1,0,1.0,,,,,18/12/2018,1.0,0.0,0.0,1.0,1.0
122/000320,"Proposición de Ley Orgánica de reforma de la Ley Orgánica 5/1985, de 19 de junio, del Régimen Electoral General, para la regulación del ejercicio del voto por los españoles que viven en el extranjero.","Proposición de Ley Orgánica del Grupo Parlamentario Socialista, de reforma de la Ley Orgánica 5/1985, de 19 de junio, del Régimen Electoral General, para la regulación del ejercicio del voto por los españoles que viven en el extranjero.",,333,0,8,True,Función legislativa,Proyecto de ley.,,1.0,1,1,1,1,1.0,,,,,26/2/2019,1.0,0.0,0.0,1.0,1.0
122/000321,Proposición de Ley para la mejora de la protección de las personas donantes en vivo de órganos para su posterior trasplante.,"Proposición de Ley del Grupo Parlamentario Socialista, para la mejora de la protección de las personas donantes en vivo de órganos para su posterior trasplante.",,327,1,21,True,Función legislativa,Proyecto de ley.,,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,18/5/2023,1.0,0.0,0.0,1.0,1.0
124/000001,"Proposición de Ley Orgánica de modificación de la Ley Orgánica 5/1995, de 22 de mayo, del Tribunal del Jurado, para garantizar la participación de las personas con discapacidad sin exclusiones.","Proposición de Ley Orgánica de modificación de la Ley Orgánica 5/1995, de 22 de mayo, del Tribunal del Jurado, para garantizar la participación de las personas con discapacidad sin exclusiones.",,667,0,15,True,Función legislativa,Proyecto de ley.,,1.0,1,1,1,1,1.0,,,,,28/9/2017,1.0,0.0,0.0,1.0,1.0
124/000001,Proposición de Ley Orgánica de modificación del Código Penal para la erradicación de la esterilización forzada o no consentida de personas con discapacidad incapacitadas judicialmente.,Proposición de Ley Orgánica de modificación del Código Penal para la erradicación de la esterilización forzada o no consentida de personas con discapacidad incapacitadas judicialmente.,,898,54,98,True,Función legislativa,Proyecto de ley.,,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,15/10/2020,1.0,0.0,0.0,1.0,1.0
124/000003,"Proposición de Ley de modificación del Texto Refundido de la Ley General de derechos de las personas con discapacidad y de su inclusión social, aprobado por el Real Decreto Legislativo 1/2013, de 29 de noviembre, para establecer y regular la accesibilidad cognitiva y sus condiciones de exigencia y aplicación.","Proposición de Ley de modificación del Texto Refundido de la Ley General de derechos de las personas con discapacidad y de su inclusión social, aprobado por el Real Decreto Legislativo 1/2013, de 29 de noviembre, para establecer y regular la accesibilidad cognitiva y sus condiciones de exigencia y aplicación.",,833,89,125,True,Función legislativa,Proyecto de ley.,,1.0,1,1,1,1,1.0,1.0,0.0,1.0,1.0,17/3/2022,1.0,0.0,0.0,1.0,1.0
124/000007,"Proposición de Ley Orgánica de modificación de la Ley Orgánica 6/1985, de 1 de julio, del Poder Judicial, para reconocer el carácter de tribunal consuetudinario y tradicional al Juzgado Privativo de Aguas de Orihuela (Alicante/Alacant) y Pueblos de su Marco y al Tribunal del Comuner del Roller de Gràcia de l'Horta d'Aldaia.","Proposición de Ley Orgánica de modificación de la Ley Orgánica 6/1985, de 1 de julio, del Poder Judicial, para reconocer el carácter de tribunal consuetudinario y tradicional al Juzgado Privativo de Aguas de Orihuela (Alicante/Alacant) y Pueblos de su Marco y al Tribunal del Comuner del Rollet de Gràcia de l'Horta d'Aldaia (antes denominada Proposición de Ley Orgánica de modificación de la Ley Orgánica 6/1985, de 1 de julio, del Poder Judicial, para reconocer el carácter de tribunal consuetudinario y tradicional al Juzgado Privativo de Aguas de Orihuela (Alicante/Alacant) y Pueblos de su Marco).",,671,0,27,True,Función legislativa,Proyecto de ley.,,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,2/12/2021,1.0,0.0,0.0,1.0,1.0
124/000007,"Proposición de Ley Orgánica de modificación de la Ley Orgánica 6/1985, de 1 de julio, del Poder Judicial, para reconocer el carácter de tribunal consuetudinario y tradicional al Juzgado Privativo de Aguas de Orihuela (Alicante/Alacant) y Pueblos de su Marco y al Tribunal del Comuner del Roller de Gràcia de l'Horta d'Aldaia.","Proposición de Ley Orgánica de modificación de la Ley Orgánica 6/1985, de 1 de julio, del Poder Judicial, para reconocer el carácter de tribunal consuetudinario y tradicional al Juzgado Privativo de Aguas de Orihuela (Alicante/Alacant) y Pueblos de su Marco.",,690,0,10,True,Función legislativa,Proyecto de ley.,,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,14/10/2021,1.0,0.0,0.0,1.0,1.0
124/000013,"Proposición de Ley por la que se modifica la Ley Orgánica 10/1995, de 23 de noviembre, del Código Penal, para despenalizar las injurias a la Corona y los ultrajes a España (Orgánica).","Proposición de Ley por la que se modifica la Ley Orgánica 10/1995, de 23 de noviembre, del Código Penal, para despenalizar las injurias a la Corona y los ultrajes a España (Orgánica).",,215,635,197,False,Función legislativa,Proyecto de ley.,,1.0,0,-1,0,-1,-1.0,-1.0,1.0,-1.0,-1.0,29/9/2022,-1.0,0.0,0.0,1.0,1.0
125/000001,Proposición de Ley por la que se modifica el Código Civil en relación con el estatuto personal y vecindad civil (corresponde a los números de expediente 125/000017/0000 de la X Legislatura y 125/000001/0000 de la XI Legislatura).,"Proposición de Ley de las Cortes de Aragón, por la que se modifica el Código Civil en relación con el estatuto personal y vecindad civil.",,289,0,52,True,Función legislativa,Proyecto de ley.,,0.0,0,1,1,1,1.0,,,,,15/11/2016,1.0,-1.0,0.0,1.0,1.0
125/000002,Proposición de Ley de garantía del servicio de cajero automático en los municipios en riesgo de exclusión financiera y de garantía del acceso a los servicios bancarios (corresponde al número de expediente 125/000017/0000 de la XIV Legislatura).,"Del Parlamento de Cataluña, de garantía del servicio de cajero automático en los municipios en riesgo de exclusión financiera y de garantía del acceso a los servicios bancarios (corresponde al número de expediente 125/000017/0000 de la XIV Legislatura). La Mesa del Congreso de los Diputados, en su reunión de 13 de febrero de 2024, acordó declarar nulos los votos emitidos por error por doña Cristina Narbona Ruiz y don Félix Bolaños García desde los escaños, respectivamente, de don José Ramón Gómez Besteiro y de doña Yolanda Díaz Pérez. En consecuencia, se han corregido las relaciones de diputados que votan sí y que no votan, así como el resultado de la votación.",,278,0,38,True,Función legislativa,Proposición de ley de Comunidades y Ciudades Autónomas.,,,1,1,1,1,,1.0,0.0,1.0,,6/2/2024,-1.0,0.0,0.0,1.0,1.0
